def(WSDEBUG_TRACE),
def(WIN32),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(WSDEBUG),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
True,
def(FEAT_GUI),
def(FEAT_PROFILE),
def(_WIN32),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
