def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(PROTO),
!def(PROTO),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
True,
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
