def(PROTO),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(MAIN),
def(DEBUG),
True,
def(NBDEBUG),
def(WSDEBUG),
def(__MINT__),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
