def(LESSTIF_VERSION),
!def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(RISCOS),
!def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(NBDEBUG),
def(FEAT_MBYTE),
def(RISCOS),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_TOOLBAR),
