def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_EMACS_TAGS),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
True,
!def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
def(FEAT_FKMAP),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
