def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(MAIN),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_GUI_W32),
def(WIN32),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(WSDEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(_WIN32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
