def(WSDEBUG_TRACE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
True,
!def(PROTO),
def(FEAT_FKMAP),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(PROTO),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG),
