def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
True,
def(FEAT_GUI_W32),
