def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(PROTO),
def(PROTO),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
