def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(PROTO),
!def(FEAT_BEVAL),
def(PROTO),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(FEAT_EMACS_TAGS),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
True,
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI),
def(NBDEBUG),
