def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
True,
def(WSDEBUG_SENSE),
