def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(WSDEBUG),
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(WIN32),
def(WSDEBUG_TRACE),
def(MAIN),
!def(FEAT_GUI_W32),
