def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(WSDEBUG),
True,
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(PROTO),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(NBDEBUG),
