def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(MAIN),
!def(FEAT_GUI_W32),
True,
!def(INET_SOCKETS),
def(DEBUG),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
