def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
True,
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(_WIN32),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
