def(WSDEBUG_TRACE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
True,
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
