def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(__MINT__),
True,
def(DEBUG),
def(WIN32),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(MAIN),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
