def(JUMPLIST_ROTATE),
def(FEAT_CLIPBOARD),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(PROTO),
True,
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
!def(PROTO),
