def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
True,
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(PROTO),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
