def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
True,
def(DEBUG),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
