def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(DEBUG),
def(NBDEBUG),
True,
def(WSDEBUG),
def(MAIN),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
!def(PROTO),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
