def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(DEBUG),
def(WSDEBUG),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
True,
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_GUI),
def(WIN32),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
