def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL_GUI),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(DEBUG),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_BEVAL),
def(_WIN32),
def(WIN32),
def(PROTO),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MAIN),
def(__MINT__),
