def(__BORLANDC__),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
True,
!def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(PROTO),
!def(FEAT_MBYTE),
