def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(NBDEBUG),
True,
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(FEAT_CLIPBOARD),
