(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(PROTO),
def(__MINT__),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
True,
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
