def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
True,
def(FEAT_GUI_GTK),
def(MAIN),
