def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
True,
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_BEVAL),
!def(RISCOS),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
def(RISCOS),
!def(FEAT_MBYTE),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(__BORLANDC__),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
