def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_MBYTE),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WIN32),
def(FEAT_FKMAP),
True,
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(MAIN),
def(PROTO),
def(_WIN32),
