def(FEAT_BEVAL),
True,
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(PROTO),
def(WSDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(DEBUG),
