def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
True,
def(__MINT__),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(_WIN32),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(PROTO),
def(FEAT_GUI),
