def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_GTK),
True,
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
!def(PROTO),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(DEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
