def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(DEBUG),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
!def(FEAT_PROFILE),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WIN32),
True,
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
