def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WIN32),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(FEAT_BEVAL),
True,
