def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(WIN32),
def(_WIN32),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(PROTO),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(MAIN),
True,
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
