def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(INET_SOCKETS),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
True,
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(PROTO),
def(FEAT_RIGHTLEFT),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(FEAT_EMACS_TAGS),
