def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(PROTO),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(WSDEBUG),
def(PROTO),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
True,
