def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
!def(FEAT_GUI_W32),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
!def(EBCDIC),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(RISCOS),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(FEAT_GUI_W32),
True,
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
def(EBCDIC),
def(FEAT_DND),
(!def(PROTO)&!def(__BORLANDC__)),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
(!def(FEAT_BEVAL)&def(NOIME)),
