def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
True,
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_MBYTE),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(PROTO),
