def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(__BORLANDC__),
def(MAIN),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(DEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
