def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
True,
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
