def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
True,
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(PROTO),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(WIN32),
def(DEBUG),
def(WSDEBUG_SENSE),
def(MAIN),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
