def(NBDEBUG),
def(PROTO),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
True,
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
