def(JUMPLIST_ROTATE),
def(MAIN),
def(FEAT_GUI_W32),
def(FEAT_GUI),
True,
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(DEBUG),
def(__MINT__),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
def(_WIN32),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
