def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(PROTO),
!def(FEAT_MBYTE),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(WSDEBUG),
def(DEBUG),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
