def(WSDEBUG_TRACE),
def(MAIN),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
def(WIN32),
def(WSDEBUG),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(__MINT__),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_GUI),
True,
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
