def(FEAT_GUI),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_FKMAP),
def(PROTO),
def(WSDEBUG),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(MAIN),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
def(_WIN32),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
