def(NBDEBUG),
def(FEAT_GUI),
def(DEBUG),
!def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
!def(RISCOS),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(RISCOS),
!def(FEAT_GUI_GTK),
True,
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(WSDEBUG),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
!def(EBCDIC),
def(EBCDIC),
def(FEAT_SUN_WORKSHOP),
