def(FEAT_TOOLBAR),
def(NBDEBUG),
True,
def(FEAT_GUI),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(__BORLANDC__),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
