def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(RISCOS),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(PROTO),
def(__BORLANDC__),
!def(PROTO),
!def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
True,
!def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG),
def(WSDEBUG_TRACE),
