def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(__BORLANDC__),
True,
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(PROTO),
def(DEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
