def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(_WIN32),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(__MINT__),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
