def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(MAIN),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(_WIN32),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
