def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(__MINT__),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(WIN32),
def(WSDEBUG_TRACE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
True,
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(_WIN32),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
