def(FEAT_GUI),
def(NBDEBUG),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
True,
def(FEAT_BEVAL),
