def(PROTO),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
True,
def(FEAT_GUI),
def(NBDEBUG),
