def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(PROTO),
def(PROTO),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
True,
def(WSDEBUG_TRACE),
