def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
!def(PROTO),
!def(FEAT_GUI_GTK),
True,
def(PROTO),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
