def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(PROTO),
def(DEBUG),
True,
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
