def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(FEAT_FLOAT),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(__MINT__),
def(_WIN32),
def(FEAT_RIGHTLEFT),
True,
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
