def(WSDEBUG_SENSE),
def(WSDEBUG),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(WIN32),
def(DEBUG),
def(PROTO),
def(_WIN32),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
def(__MINT__),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
True,
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
