def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
True,
def(_WIN32),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_EMACS_TAGS),
def(DEBUG),
!def(NO_CONSOLE),
def(MAIN),
!def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WIN32),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
