def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(PROTO),
def(DEBUG),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
True,
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(PROTO),
