def(INET_SOCKETS),
!def(PROTO),
def(NBDEBUG),
True,
def(__BORLANDC__),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
